MU,2411403,Santana do Matos (RN),12791,RN
MU,2411429,Santana do Seridó (RN),2680,RN
MU,2411502,Santo Antônio (RN),24136,RN
MU,2411601,São Bento do Norte (RN),2747,RN
MU,2411700,São Bento do Trairí (RN),4449,RN
MU,2411809,São Fernando (RN),3584,RN
MU,2411908,São Francisco do Oeste (RN),4228,RN
MU,2412005,São Gonçalo do Amarante (RN),102400,RN
MU,2412104,São João do Sabugi (RN),6193,RN
MU,2412203,São José de Mipibu (RN),43899,RN
MU,2412302,São José do Campestre (RN),12856,RN
MU,2412401,São José do Seridó (RN),4634,RN
MU,2412500,São Miguel (RN),23519,RN
MU,2412559,São Miguel do Gostoso (RN),10282,RN
MU,2412609,São Paulo do Potengi (RN),17579,RN
MU,2412708,São Pedro (RN),5971,RN
MU,2412807,São Rafael (RN),8202,RN
MU,2412906,São Tomé (RN),11055,RN
MU,2413003,São Vicente (RN),6424,RN
MU,2413102,Senador Elói de Souza (RN),6086,RN
MU,2413201,Senador Georgino Avelino (RN),4440,RN
MU,2413300,Serra de São Bento (RN),5762,RN
MU,2413359,Serra do Mel (RN),11938,RN
MU,2413409,Serra Negra do Norte (RN),8078,RN
MU,2413508,Serrinha (RN),6229,RN
MU,2413557,Serrinha dos Pintos (RN),4800,RN
MU,2413607,Severiano Melo (RN),2440,RN
MU,2413706,Sítio Novo (RN),5522,RN
MU,2413805,Taboleiro Grande (RN),2566,RN
MU,2413904,Taipu (RN),12279,RN
MU,2414001,Tangará (RN),15727,RN
MU,2414100,Tenente Ananias (RN),10786,RN
MU,2414159,Tenente Laurentino Cruz (RN),5952,RN
MU,2414209,Tibau do Sul (RN),14180,RN
MU,2414308,Timbaúba dos Batistas (RN),2414,RN
MU,2414407,Touros (RN),33287,RN
MU,2414456,Triunfo Potiguar (RN),3237,RN
MU,2414506,Umarizal (RN),10555,RN
MU,2414605,Upanema (RN),14659,RN
MU,2414704,Várzea (RN),5500,RN
MU,2414753,Venha-Ver (RN),4177,RN
MU,2414803,Vera Cruz (RN),12481,RN
MU,2414902,Viçosa (RN),1718,RN
MU,2415008,Vila Flor (RN),3170,RN
MU,2500106,Água Branca (PB),10234,PB
MU,2500205,Aguiar (PB),5640,PB
MU,2500304,Alagoa Grande (PB),28496,PB
MU,2500403,Alagoa Nova (PB),20849,PB
MU,2500502,Alagoinha (PB),14489,PB
MU,2500536,Alcantil (PB),5492,PB
MU,2500577,Algodão de Jandaíra (PB),2567,PB
MU,2500601,Alhandra (PB),19588,PB
MU,2500700,São João do Rio do Peixe (PB),18034,PB
MU,2500734,Amparo (PB),2238,PB
MU,2500775,Aparecida (PB),8347,PB
MU,2500809,Araçagi (PB),16987,PB
MU,2500908,Arara (PB),13470,PB
MU,2501005,Araruna (PB),20312,PB
MU,2501104,Areia (PB),22819,PB
MU,2501153,Areia de Baraúnas (PB),2128,PB
MU,2501203,Areial (PB),6998,PB
MU,2501302,Aroeiras (PB),19153,PB
MU,2501351,Assunção (PB),3990,PB
MU,2501401,Baía da Traição (PB),8993,PB
MU,2501500,Bananeiras (PB),21318,PB
MU,2501534,Baraúna (PB),4892,PB
MU,2501575,Barra de Santana (PB),8359,PB
MU,2501609,Barra de Santa Rosa (PB),15384,PB
MU,2501708,Barra de São Miguel (PB),6036,PB
MU,2501807,Bayeux (PB),96880,PB
MU,2501906,Belém (PB),17676,PB
MU,2502003,Belém do Brejo do Cruz (PB),7342,PB
MU,2502052,Bernardino Batista (PB),3501,PB
MU,2502102,Boa Ventura (PB),5366,PB
MU,2502151,Boa Vista (PB),7051,PB
MU,2502201,Bom Jesus (PB),2561,PB
MU,2502300,Bom Sucesso (PB),4975,PB
MU,2502409,Bonito de Santa Fé (PB),11917,PB
MU,2502508,Boqueirão (PB),17804,PB
MU,2502607,Igaracy (PB),6117,PB
MU,2502706,Borborema (PB),5263,PB
MU,2502805,Brejo do Cruz (PB),14122,PB
MU,2502904,Brejo dos Santos (PB),6449,PB
MU,2503001,Caaporã (PB),21828,PB
MU,2503100,Cabaceiras (PB),5611,PB
MU,2503209,Cabedelo (PB),67736,PB
MU,2503308,Cachoeira dos Índios (PB),10244,PB
MU,2503407,Cacimba de Areia (PB),3682,PB
MU,2503506,Cacimba de Dentro (PB),17187,PB
MU,2503555,Cacimbas (PB),7173,PB
MU,2503605,Caiçara (PB),7201,PB
MU,2503704,Cajazeiras (PB),61993,PB
MU,2503753,Cajazeirinhas (PB),3193,PB
MU,2503803,Caldas Brandão (PB),6014,PB
MU,2503902,Camalaú (PB),6013,PB
MU,2504009,Campina Grande (PB),409731,PB
MU,2504033,Capim (PB),6523,PB
MU,2504074,Caraúbas (PB),4162,PB
MU,2504108,Carrapateira (PB),2659,PB
MU,2504157,Casserengue (PB),7468,PB
MU,2504207,Catingueira (PB),4932,PB
MU,2504306,Catolé do Rocha (PB),30546,PB
MU,2504355,Caturité (PB),4852,PB
MU,2504405,Conceição (PB),18982,PB
MU,2504504,Condado (PB),6654,PB
MU,2504603,Conde (PB),24670,PB
MU,2504702,Congo (PB),4786,PB
MU,2504801,Coremas (PB),15445,PB
MU,2504850,Coxixola (PB),1921,PB
MU,2504900,Cruz do Espírito Santo (PB),17319,PB
MU,2505006,Cubati (PB),7797,PB
MU,2505105,Cuité (PB),20338,PB
MU,2505204,Cuitegi (PB),6803,PB
MU,2505238,Cuité de Mamanguape (PB),6353,PB
MU,2505279,Curral de Cima (PB),5227,PB
MU,2505303,Curral Velho (PB),2516,PB
MU,2505352,Damião (PB),5330,PB
MU,2505402,Desterro (PB),8297,PB
MU,2505501,Vista Serrana (PB),3798,PB
MU,2505600,Diamante (PB),6552,PB
MU,2505709,Dona Inês (PB),10453,PB
MU,2505808,Duas Estradas (PB),3596,PB
MU,2505907,Emas (PB),3522,PB
MU,2506004,Esperança (PB),33007,PB
MU,2506103,Fagundes (PB),11253,PB
MU,2506202,Frei Martinho (PB),2989,PB
MU,2506251,Gado Bravo (PB),8316,PB
MU,2506301,Guarabira (PB),58833,PB
MU,2506400,Gurinhém (PB),14129,PB
MU,2506509,Gurjão (PB),3428,PB
MU,2506608,Ibiara (PB),5929,PB
MU,2506707,Imaculada (PB),11819,PB
MU,2506806,Ingá (PB),18103,PB
MU,2506905,Itabaiana (PB),24477,PB
MU,2507002,Itaporanga (PB),24692,PB
MU,2507101,Itapororoca (PB),18664,PB
MU,2507200,Itatuba (PB),10962,PB
MU,2507309,Jacaraú (PB),14431,PB
MU,2507408,Jericó (PB),7739,PB
MU,2507507,João Pessoa (PB),809015,PB
MU,2507606,Juarez Távora (PB),7936,PB
MU,2507705,Juazeirinho (PB),18171,PB
MU,2507804,Junco do Seridó (PB),7150,PB
MU,2507903,Juripiranga (PB),10756,PB
MU,2508000,Juru (PB),9867,PB
MU,2508109,Lagoa (PB),4666,PB
MU,2508208,Lagoa de Dentro (PB),7719,PB
MU,2508307,Lagoa Seca (PB),27503,PB
MU,2508406,Lastro (PB),2737,PB
MU,2508505,Livramento (PB),7256,PB
MU,2508554,Logradouro (PB),4332,PB
MU,2508604,Lucena (PB),13080,PB
MU,2508703,Mãe d'Água (PB),4009,PB
MU,2508802,Malta (PB),5759,PB
MU,2508901,Mamanguape (PB),44882,PB
MU,2509008,Manaíra (PB),10955,PB
MU,2509057,Marcação (PB),8558,PB
MU,2509107,Mari (PB),21837,PB
MU,2509156,Marizópolis (PB),6617,PB
MU,2509206,Massaranduba (PB),13918,PB
MU,2509305,Mataraca (PB),8434,PB
MU,2509339,Matinhas (PB),4500,PB
MU,2509370,Mato Grosso (PB),2908,PB
MU,2509396,Maturéia (PB),6569,PB
MU,2509404,Mogeiro (PB),13284,PB
MU,2509503,Montadas (PB),5669,PB
MU,2509602,Monte Horebe (PB),4816,PB
MU,2509701,Monteiro (PB),33222,PB
MU,2509800,Mulungu (PB),9902,PB
MU,2509909,Natuba (PB),10454,PB
MU,2510006,Nazarezinho (PB),7301,PB
MU,2510105,Nova Floresta (PB),10638,PB
MU,2510204,Nova Olinda (PB),5949,PB
MU,2510303,Nova Palmeira (PB),4906,PB
MU,2510402,Olho d'Água (PB),6526,PB
MU,2510501,Olivedos (PB),3932,PB
MU,2510600,Ouro Velho (PB),3039,PB
MU,2510659,Parari (PB),1771,PB
MU,2510709,Passagem (PB),2419,PB
MU,2510808,Patos (PB),107605,PB
MU,2510907,Paulista (PB),12347,PB
MU,2511004,Pedra Branca (PB),3801,PB
MU,2511103,Pedra Lavrada (PB),7843,PB
MU,2511202,Pedras de Fogo (PB),28458,PB
MU,2511301,Piancó (PB),16075,PB
MU,2511400,Picuí (PB),18703,PB
MU,2511509,Pilar (PB),11917,PB
MU,2511608,Pilões (PB),6635,PB
MU,2511707,Pilõezinhos (PB),4976,PB
MU,2511806,Pirpirituba (PB),10579,PB
MU,2511905,Pitimbu (PB),19065,PB
MU,2512002,Pocinhos (PB),18564,PB
MU,2512036,Poço Dantas (PB),3888,PB
MU,2512077,Poço de José de Moura (PB),4307,PB
MU,2512101,Pombal (PB),32801,PB
MU,2512200,Prata (PB),4209,PB
MU,2512309,Princesa Isabel (PB),23345,PB
MU,2512408,Puxinanã (PB),13680,PB
MU,2512507,Queimadas (PB),43967,PB
MU,2512606,Quixaba (PB),1956,PB
MU,2512705,Remígio (PB),19621,PB
MU,2512721,Pedro Régis (PB),6089,PB
MU,2512747,Riachão (PB),3588,PB
MU,2512754,Riachão do Bacamarte (PB),4521,PB
MU,2512762,Riachão do Poço (PB),4509,PB
MU,2512788,Riacho de Santo Antônio (PB),1948,PB
MU,2512804,Riacho dos Cavalos (PB),8526,PB
MU,2512903,Rio Tinto (PB),24176,PB
MU,2513000,Salgadinho (PB),3885,PB
MU,2513109,Salgado de São Félix (PB),12140,PB
MU,2513158,Santa Cecília (PB),6558,PB
MU,2513208,Santa Cruz (PB),6583,PB
MU,2513307,Santa Helena (PB),5889,PB
MU,2513356,Santa Inês (PB),3595,PB
MU,2513406,Santa Luzia (PB),15382,PB
MU,2513505,Santana de Mangueira (PB),5162,PB
MU,2513604,Santana dos Garrotes (PB),7031,PB
MU,2513653,Joca Claudino (PB),2636,PB
MU,2513703,Santa Rita (PB),136586,PB
MU,2513802,Santa Teresinha (PB),4573,PB
MU,2513851,Santo André (PB),2521,PB
MU,2513901,São Bento (PB),34031,PB
MU,2513927,São Bentinho (PB),4529,PB
MU,2513943,São Domingos do Cariri (PB),2615,PB
MU,2513968,São Domingos (PB),3073,PB
MU,2513984,São Francisco (PB),3392,PB
MU,2514008,São João do Cariri (PB),4199,PB
MU,2514107,São João do Tigre (PB),4422,PB
MU,2514206,São José da Lagoa Tapada (PB),7630,PB
MU,2514305,São José de Caiana (PB),6359,PB
MU,2514404,São José de Espinharas (PB),4682,PB
MU,2514453,São José dos Ramos (PB),5957,PB
MU,2514503,São José de Piranhas (PB),20251,PB
MU,2514552,São José de Princesa (PB),4003,PB
MU,2514602,São José do Bonfim (PB),3557,PB
MU,2514651,São José do Brejo do Cruz (PB),1801,PB
MU,2514701,São José do Sabugi (PB),4141,PB
MU,2514800,São José dos Cordeiros (PB),3628,PB
MU,2514909,São Mamede (PB),7724,PB
MU,2515005,São Miguel de Taipu (PB),7368,PB
MU,2515104,São Sebastião de Lagoa de Roça (PB),11661,PB
MU,2515203,São Sebastião do Umbuzeiro (PB),3489,PB
MU,2515302,Sapé (PB),52625,PB
MU,2515401,São Vicente do Seridó (PB),10775,PB
MU,2515500,Serra Branca (PB),13699,PB
MU,2515609,Serra da Raiz (PB),3148,PB
MU,2515708,Serra Grande (PB),2909,PB
MU,2515807,Serra Redonda (PB),7041,PB
MU,2515906,Serraria (PB),6099,PB
MU,2515930,Sertãozinho (PB),5024,PB
MU,2515971,Sobrado (PB),7783,PB
MU,2516003,Solânea (PB),26407,PB
MU,2516102,Soledade (PB),14989,PB
MU,2516151,Sossêgo (PB),3555,PB
MU,2516201,Sousa (PB),69444,PB
MU,2516300,Sumé (PB),16966,PB
MU,2516409,Tacima (PB),10911,PB
MU,2516508,Taperoá (PB),15376,PB
MU,2516607,Tavares (PB),14726,PB
MU,2516706,Teixeira (PB),15161,PB
MU,2516755,Tenório (PB),3058,PB
MU,2516805,Triunfo (PB),9455,PB
MU,2516904,Uiraúna (PB),15242,PB
MU,2517001,Umbuzeiro (PB),9907,PB
MU,2517100,Várzea (PB),2810,PB
MU,2517209,Vieirópolis (PB),5348,PB
MU,2517407,Zabelê (PB),2240,PB
MU,2600054,Abreu e Lima (PE),99990,PE
MU,2600104,Afogados da Ingazeira (PE),37259,PE
MU,2600203,Afrânio (PE),19635,PE
MU,2600302,Agrestina (PE),24885,PE
MU,2600401,Água Preta (PE),36771,PE
MU,2600500,Águas Belas (PE),43443,PE
MU,2600609,Alagoinha (PE),14636,PE
MU,2600708,Aliança (PE),38386,PE
MU,2600807,Altinho (PE),22972,PE
MU,2600906,Amaraji (PE),22829,PE
MU,2601003,Angelim (PE),11150,PE
MU,2601052,Araçoiaba (PE),20524,PE
MU,2601102,Araripina (PE),84418,PE
MU,2601201,Arcoverde (PE),74338,PE
MU,2601300,Barra de Guabiraba (PE),14385,PE
MU,2601409,Barreiros (PE),42659,PE
MU,2601508,Belém de Maria (PE),12073,PE
MU,2601607,Belém do São Francisco (PE),20729,PE
MU,2601706,Belo Jardim (PE),76439,PE
MU,2601805,Betânia (PE),12719,PE
MU,2601904,Bezerros (PE),60798,PE
MU,2602001,Bodocó (PE),38146,PE
MU,2602100,Bom Conselho (PE),48554,PE
MU,2602209,Bom Jardim (PE),39184,PE
MU,2602308,Bonito (PE),38134,PE
MU,2602407,Brejão (PE),8993,PE
MU,2602506,Brejinho (PE),7487,PE
MU,2602605,Brejo da Madre de Deus (PE),50742,PE
MU,2602704,Buenos Aires (PE),13155,PE
MU,2602803,Buíque (PE),58378,PE
MU,2602902,Cabo de Santo Agostinho (PE),207048,PE
MU,2603009,Cabrobó (PE),34221,PE
MU,2603108,Cachoeirinha (PE),20380,PE
MU,2603207,Caetés (PE),28739,PE
MU,2603306,Calçado (PE),11053,PE
MU,2603405,Calumbi (PE),5750,PE
MU,2603454,Camaragibe (PE),157828,PE
MU,2603504,Camocim de São Félix (PE),18765,PE
MU,2603603,Camutanga (PE),8551,PE
MU,2603702,Canhotinho (PE),24804,PE
MU,2603801,Capoeiras (PE),20048,PE
MU,2603900,Carnaíba (PE),19551,PE
MU,2603926,Carnaubeira da Penha (PE),12932,PE
MU,2604007,Carpina (PE),83641,PE
MU,2604106,Caruaru (PE),361118,PE
MU,2604155,Casinhas (PE),14341,PE
MU,2604205,Catende (PE),42892,PE
MU,2604304,Cedro (PE),11807,PE
MU,2604403,Chã de Alegria (PE),13518,PE
MU,2604502,Chã Grande (PE),21698,PE
MU,2604601,Condado (PE),26421,PE
MU,2604700,Correntes (PE),18207,PE
MU,2604809,Cortês (PE),12578,PE
MU,2604908,Cumaru (PE),10906,PE
MU,2605004,Cupira (PE),24107,PE
MU,2605103,Custódia (PE),37111,PE
MU,2605152,Dormentes (PE),18908,PE
MU,2605202,Escada (PE),68875,PE
MU,2605301,Exu (PE),31825,PE
MU,2605400,Feira Nova (PE),22131,PE
MU,2605459,Fernando de Noronha (PE),3061,PE
MU,2605509,Ferreiros (PE),12123,PE
MU,2605608,Flores (PE),22624,PE
MU,2605707,Floresta (PE),32873,PE
MU,2605806,Frei Miguelinho (PE),15457,PE
MU,2605905,Gameleira (PE),31052,PE
MU,2606002,Garanhuns (PE),139788,PE
MU,2606101,Glória do Goitá (PE),30604,PE
MU,2606200,Goiana (PE),79758,PE
MU,2606309,Granito (PE),7486,PE
MU,2606408,Gravatá (PE),84074,PE
MU,2606507,Iati (PE),19197,PE
MU,2606606,Ibimirim (PE),29235,PE
MU,2606705,Ibirajuba (PE),7762,PE
MU,2606804,Igarassu (PE),117019,PE
MU,2606903,Iguaracy (PE),12228,PE
MU,2607000,Inajá (PE),23247,PE
MU,2607109,Ingazeira (PE),4548,PE
MU,2607208,Ipojuca (PE),96204,PE
MU,2607307,Ipubi (PE),30854,PE
MU,2607406,Itacuruba (PE),4918,PE
MU,2607505,Itaíba (PE),26349,PE
MU,2607604,Ilha de Itamaracá (PE),26258,PE
MU,2607653,Itambé (PE),36447,PE
MU,2607703,Itapetim (PE),13616,PE
MU,2607752,Itapissuma (PE),26651,PE
MU,2607802,Itaquitinga (PE),16955,PE
MU,2607901,Jaboatão dos Guararapes (PE),702298,PE
MU,2607950,Jaqueira (PE),11656,PE
MU,2608008,Jataúba (PE),17150,PE
MU,2608057,Jatobá (PE),14796,PE
MU,2608107,João Alfredo (PE),33822,PE
MU,2608206,Joaquim Nabuco (PE),16023,PE
MU,2608255,Jucati (PE),11424,PE
MU,2608305,Jupi (PE),14836,PE
MU,2608404,Jurema (PE),15378,PE
MU,2608453,Lagoa do Carro (PE),18071,PE
MU,2608503,Lagoa de Itaenga (PE),21429,PE
MU,2608602,Lagoa do Ouro (PE),13145,PE
MU,2608701,Lagoa dos Gatos (PE),16290,PE
MU,2608750,Lagoa Grande (PE),25601,PE
MU,2608800,Lajedo (PE),40288,PE
MU,2608909,Limoeiro (PE),56250,PE
MU,2609006,Macaparana (PE),25376,PE
MU,2609105,Machados (PE),16088,PE
MU,2609154,Manari (PE),21434,PE
MU,2609204,Maraial (PE),11345,PE
MU,2609303,Mirandiba (PE),15390,PE
MU,2609402,Moreno (PE),62784,PE
MU,2609501,Nazaré da Mata (PE),32471,PE
MU,2609600,Olinda (PE),392482,PE
MU,2609709,Orobó (PE),23884,PE
MU,2609808,Orocó (PE),14991,PE
MU,2609907,Ouricuri (PE),69459,PE
MU,2610004,Palmares (PE),63250,PE
MU,2610103,Palmeirina (PE),7693,PE
MU,2610202,Panelas (PE),26474,PE
MU,2610301,Paranatama (PE),11523,PE
MU,2610400,Parnamirim (PE),22010,PE
MU,2610509,Passira (PE),28933,PE
MU,2610608,Paudalho (PE),56506,PE
MU,2610707,Paulista (PE),331774,PE
MU,2610806,Pedra (PE),22617,PE
MU,2610905,Pesqueira (PE),67395,PE
MU,2611002,Petrolândia (PE),36548,PE
MU,2611101,Petrolina (PE),349145,PE
MU,2611200,Poção (PE),11302,PE
MU,2611309,Pombos (PE),27091,PE
MU,2611408,Primavera (PE),14966,PE
MU,2611507,Quipapá (PE),26037,PE
MU,2611533,Quixaba (PE),6813,PE
MU,2611606,Recife (PE),1645727,PE
MU,2611705,Riacho das Almas (PE),20546,PE
MU,2611804,Ribeirão (PE),47415,PE
MU,2611903,Rio Formoso (PE),23535,PE
MU,2612000,Sairé (PE),9932,PE
MU,2612109,Salgadinho (PE),10919,PE
MU,2612208,Salgueiro (PE),60930,PE
MU,2612307,Saloá (PE),15843,PE
MU,2612406,Sanharó (PE),26462,PE
MU,2612455,Santa Cruz (PE),15398,PE
MU,2612471,Santa Cruz da Baixa Verde (PE),12592,PE
MU,2612505,Santa Cruz do Capibaribe (PE),107937,PE
MU,2612554,Santa Filomena (PE),14477,PE
MU,2612604,Santa Maria da Boa Vista (PE),41931,PE
MU,2612703,Santa Maria do Cambucá (PE),14137,PE
MU,2612802,Santa Terezinha (PE),11815,PE
MU,2612901,São Benedito do Sul (PE),15895,PE
MU,2613008,São Bento do Una (PE),59504,PE
MU,2613107,São Caitano (PE),37245,PE
MU,2613206,São João (PE),22793,PE
MU,2613305,São Joaquim do Monte (PE),21356,PE
MU,2613404,São José da Coroa Grande (PE),21298,PE
MU,2613503,São José do Belmonte (PE),33959,PE
MU,2613602,São José do Egito (PE),33951,PE
MU,2613701,São Lourenço da Mata (PE),113230,PE
MU,2613800,São Vicente Férrer (PE),18018,PE
MU,2613909,Serra Talhada (PE),86350,PE
MU,2614006,Serrita (PE),19165,PE
MU,2614105,Sertânia (PE),35907,PE
MU,2614204,Sirinhaém (PE),45865,PE
MU,2614303,Moreilândia (PE),11270,PE
MU,2614402,Solidão (PE),6007,PE
MU,2614501,Surubim (PE),65089,PE
MU,2614600,Tabira (PE),28534,PE
MU,2614709,Tacaimbó (PE),12874,PE
MU,2614808,Tacaratu (PE),25765,PE
MU,2614857,Tamandaré (PE),23388,PE
MU,2615003,Taquaritinga do Norte (PE),28775,PE
MU,2615102,Terezinha (PE),7169,PE
MU,2615201,Terra Nova (PE),10096,PE
MU,2615300,Timbaúba (PE),53022,PE
MU,2615409,Toritama (PE),45219,PE
MU,2615508,Tracunhaém (PE),13769,PE
MU,2615607,Trindade (PE),30521,PE
MU,2615706,Triunfo (PE),15254,PE
MU,2615805,Tupanatinga (PE),27304,PE
MU,2615904,Tuparetama (PE),8202,PE
MU,2616001,Venturosa (PE),18482,PE
MU,2616100,Verdejante (PE),9534,PE
MU,2616183,Vertente do Lério (PE),7618,PE
MU,2616209,Vertentes (PE),20731,PE
MU,2616308,Vicência (PE),32643,PE
MU,2616407,Vitória de Santo Antão (PE),138757,PE
MU,2616506,Xexéu (PE),14725,PE
MU,2700102,Água Branca (AL),20196,AL
MU,2700201,Anadia (AL),17545,AL
MU,2700300,Arapiraca (AL),231747,AL
MU,2700409,Atalaia (AL),47185,AL
MU,2700508,Barra de Santo Antônio (AL),15932,AL
MU,2700607,Barra de São Miguel (AL),8322,AL
MU,2700706,Batalha (AL),18232,AL
MU,2700805,Belém (AL),4344,AL
MU,2700904,Belo Monte (AL),6704,AL
MU,2701001,Boca da Mata (AL),27281,AL
MU,2701100,Branquinha (AL),10494,AL
MU,2701209,Cacimbinhas (AL),10858,AL
MU,2701308,Cajueiro (AL),21264,AL
MU,2701357,Campestre (AL),6936,AL
MU,2701407,Campo Alegre (AL),57063,AL
MU,2701506,Campo Grande (AL),9558,AL
MU,2701605,Canapi (AL),17722,AL
MU,2701704,Capela (AL),17053,AL
MU,2701803,Carneiros (AL),9081,AL
MU,2701902,Chã Preta (AL),7311,AL
MU,2702009,Coité do Nóia (AL),10693,AL
MU,2702108,Colônia Leopoldina (AL),21698,AL
MU,2702207,Coqueiro Seco (AL),5845,AL
MU,2702306,Coruripe (AL),56933,AL
MU,2702355,Craíbas (AL),24219,AL
MU,2702405,Delmiro Gouveia (AL),52016,AL
MU,2702504,Dois Riachos (AL),11075,AL
MU,2702553,Estrela de Alagoas (AL),18205,AL
MU,2702603,Feira Grande (AL),22166,AL
MU,2702702,Feliz Deserto (AL),4754,AL
MU,2702801,Flexeiras (AL),12790,AL
MU,2702900,Girau do Ponciano (AL),40917,AL
MU,2703007,Ibateguara (AL),15616,AL
MU,2703106,Igaci (AL),25631,AL
MU,2703205,Igreja Nova (AL),24499,AL
MU,2703304,Inhapi (AL),18385,AL
MU,2703403,Jacaré dos Homens (AL),5253,AL
MU,2703502,Jacuípe (AL),7021,AL
MU,2703601,Japaratinga (AL),8361,AL
MU,2703700,Jaramataia (AL),5770,AL
MU,2703759,Jequiá da Praia (AL),11580,AL
MU,2703809,Joaquim Gomes (AL),23993,AL
MU,2703908,Jundiá (AL),4155,AL
MU,2704005,Junqueiro (AL),24727,AL
MU,2704104,Lagoa da Canoa (AL),17852,AL
MU,2704203,Limoeiro de Anadia (AL),28635,AL
MU,2704302,Maceió (AL),1018948,AL
MU,2704401,Major Isidoro (AL),19804,AL
MU,2704500,Maragogi (AL),32704,AL
MU,2704609,Maravilha (AL),9163,AL
MU,2704708,Marechal Deodoro (AL),51901,AL
MU,2704807,Maribondo (AL),13264,AL
MU,2704906,Mar Vermelho (AL),3514,AL
MU,2705002,Mata Grande (AL),25216,AL
MU,2705101,Matriz de Camaragibe (AL),24642,AL
MU,2705200,Messias (AL),17856,AL
MU,2705309,Minador do Negrão (AL),5329,AL
MU,2705408,Monteirópolis (AL),7159,AL
MU,2705507,Murici (AL),28236,AL
MU,2705606,Novo Lino (AL),12690,AL
MU,2705705,Olho d'Água das Flores (AL),21688,AL
MU,2705804,Olho d'Água do Casado (AL),9373,AL
MU,2705903,Olho d'Água Grande (AL),5123,AL
MU,2706000,Olivença (AL),11624,AL
MU,2706109,Ouro Branco (AL),11496,AL
MU,2706208,Palestina (AL),5011,AL
MU,2706307,Palmeira dos Índios (AL),73218,AL
MU,2706406,Pão de Açúcar (AL),24399,AL
MU,2706422,Pariconha (AL),10533,AL
MU,2706448,Paripueira (AL),13176,AL
MU,2706505,Passo de Camaragibe (AL),15245,AL
MU,2706604,Paulo Jacinto (AL),7564,AL
MU,2706703,Penedo (AL),63683,AL
MU,2706802,Piaçabuçu (AL),17827,AL
MU,2706901,Pilar (AL),35111,AL
MU,2707008,Pindoba (AL),2908,AL
MU,2707107,Piranhas (AL),25039,AL
MU,2707206,Poço das Trincheiras (AL),14386,AL
MU,2707305,Porto Calvo (AL),27165,AL
MU,2707404,Porto de Pedras (AL),7786,AL
MU,2707503,Porto Real do Colégio (AL),20066,AL
MU,2707602,Quebrangulo (AL),11294,AL
MU,2707701,Rio Largo (AL),75120,AL
MU,2707800,Roteiro (AL),6664,AL
MU,2707909,Santa Luzia do Norte (AL),7296,AL
MU,2708006,Santana do Ipanema (AL),47654,AL
MU,2708105,Santana do Mundaú (AL),10740,AL
MU,2708204,São Brás (AL),6961,AL
MU,2708303,São José da Laje (AL),23927,AL
MU,2708402,São José da Tapera (AL),32260,AL
MU,2708501,São Luís do Quitunde (AL),34555,AL
MU,2708600,São Miguel dos Campos (AL),61251,AL
MU,2708709,São Miguel dos Milagres (AL),7951,AL
MU,2708808,São Sebastião (AL),34152,AL
MU,2708907,Satuba (AL),13828,AL
MU,2708956,Senador Rui Palmeira (AL),13870,AL
MU,2709004,Tanque d'Arca (AL),6162,AL
MU,2709103,Taquarana (AL),19980,AL
MU,2709152,Teotônio Vilela (AL),44169,AL
MU,2709202,Traipu (AL),27715,AL
MU,2709301,União dos Palmares (AL),65611,AL
MU,2709400,Viçosa (AL),25733,AL
MU,2800100,Amparo de São Francisco (SE),2374,SE
MU,2800209,Aquidabã (SE),21563,SE
MU,2800308,Aracaju (SE),657013,SE
MU,2800407,Arauá (SE),10056,SE
MU,2800506,Areia Branca (SE),18542,SE
MU,2800605,Barra dos Coqueiros (SE),30407,SE
MU,2800670,Boquim (SE),26816,SE
MU,2800704,Brejo Grande (SE),8309,SE
MU,2801009,Campo do Brito (SE),18109,SE
MU,2801108,Canhoba (SE),4008,SE
MU,2801207,Canindé de São Francisco (SE),29900,SE
MU,2801306,Capela (SE),34213,SE
MU,2801405,Carira (SE),22082,SE
MU,2801504,Carmópolis (SE),16634,SE
MU,2801603,Cedro de São João (SE),5897,SE
MU,2801702,Cristinápolis (SE),17874,SE
MU,2801900,Cumbe (SE),3987,SE
MU,2802007,Divina Pastora (SE),5138,SE
MU,2802106,Estância (SE),69184,SE
MU,2802205,Feira Nova (SE),5584,SE
MU,2802304,Frei Paulo (SE),15421,SE
MU,2802403,Gararu (SE),11604,SE
MU,2802502,General Maynard (SE),3346,SE
MU,2802601,Gracho Cardoso (SE),5818,SE
MU,2802700,Ilha das Flores (SE),8520,SE
MU,2802809,Indiaroba (SE),17957,SE
MU,2802908,Itabaiana (SE),95427,SE
MU,2803005,Itabaianinha (SE),41928,SE
MU,2803104,Itabi (SE),4903,SE
MU,2803203,Itaporanga d'Ajuda (SE),34356,SE
MU,2803302,Japaratuba (SE),18743,SE
MU,2803401,Japoatã (SE),13434,SE
MU,2803500,Lagarto (SE),104408,SE
MU,2803609,Laranjeiras (SE),29826,SE
MU,2803708,Macambira (SE),6919,SE
MU,2803807,Malhada dos Bois (SE),3682,SE
MU,2803906,Malhador (SE),12618,SE
MU,2804003,Maruim (SE),17213,SE
MU,2804102,Moita Bonita (SE),11335,SE
MU,2804201,Monte Alegre de Sergipe (SE),15031,SE
MU,2804300,Muribeca (SE),7625,SE
MU,2804409,Neópolis (SE),18719,SE
MU,2804458,Nossa Senhora Aparecida (SE),8796,SE
